,user,architecture,train_time,avg_time_epoch,mse,rmse,mape,mae
0,user1,lstm_topk_moe,109.81243014335632,3.1294695581708636,0.022962037473917007,0.15153229236602783,470709.46875,0.10066080093383789
1,user1,lstm_topk_moe,75.7767379283905,3.1461881697177887,0.026078538969159126,0.16148850321769714,512909.09375,0.11511996388435364
2,user1,lstm_topk_moe,173.36885571479797,3.0901654618127004,0.023691484704613686,0.15392038226127625,646379.75,0.10729281604290009
3,user1,lstm_topk_moe,181.8824954032898,3.130220487199981,0.02324768714606762,0.15247192978858948,453571.625,0.09311158955097198
4,user1,lstm_topk_moe,112.25475931167603,3.1988021509987967,0.022965874522924423,0.1515449583530426,371793.03125,0.0940452441573143
5,user2,lstm_topk_moe,39.408225297927856,3.2631014585494995,0.028765762224793434,0.16960471868515015,370417.84375,0.13006587326526642
6,user2,lstm_topk_moe,78.88927960395813,3.144688777923584,0.014061111025512218,0.11857955902814865,126732.1484375,0.0724833682179451
7,user2,lstm_topk_moe,77.97650408744812,3.1085237216949464,0.014933478087186813,0.12220261245965958,171512.453125,0.0841137021780014
8,user2,lstm_topk_moe,70.73086404800415,3.064036815062813,0.018005840480327606,0.13418583571910858,199037.265625,0.09760002046823502
9,user2,lstm_topk_moe,46.405781507492065,3.0772516250610353,0.018086250871419907,0.134485125541687,118912.4453125,0.09331325441598892
10,user3,lstm_topk_moe,46.84829521179199,3.1066198984781903,0.014221658930182457,0.11925459653139114,88791.2109375,0.07725221663713455
11,user3,lstm_topk_moe,97.25759363174438,3.0308033749461174,0.01263977587223053,0.1124267578125,61132.6171875,0.06591735780239105
12,user3,lstm_topk_moe,109.81304216384888,3.0427134699291654,0.013272195123136044,0.11520501226186752,80222.5078125,0.07055827230215073
13,user3,lstm_topk_moe,77.23443293571472,3.0785763168334963,0.013455681502819061,0.11599862575531006,69722.828125,0.06852816790342331
14,user3,lstm_topk_moe,61.56363391876221,3.0651531338691713,0.01258680410683155,0.11219092458486557,82786.53125,0.06908208131790161
15,user4,lstm_topk_moe,79.3863308429718,3.043141585129958,0.00585780618712306,0.07653630524873734,24553.525390625,0.048377227038145065
16,user4,lstm_topk_moe,77.16276621818542,3.075910415649414,0.003974157851189375,0.06304091960191727,35692.6796875,0.03195435553789139
17,user4,lstm_topk_moe,70.35471153259277,3.0474228547966997,0.007868329994380474,0.08870361000299454,39109.90625,0.06156712770462036
18,user4,lstm_topk_moe,67.94375562667847,3.0766254988583652,0.007248987443745136,0.08514098823070526,53210.8359375,0.05943174660205841
19,user4,lstm_topk_moe,61.68184781074524,3.0711381912231444,0.003859263611957431,0.06212297081947327,47946.15234375,0.035272032022476196
20,user5,lstm_topk_moe,68.17188715934753,3.086971499703147,0.005705003626644611,0.0755314752459526,378429.34375,0.05993422865867615
21,user5,lstm_topk_moe,89.09642934799194,3.062936881492878,0.005116043612360954,0.07152652740478516,334499.3125,0.05499562248587608
22,user5,lstm_topk_moe,88.37679100036621,3.0380205943666656,0.004407435655593872,0.06638851761817932,277076.15625,0.04495220258831978
23,user5,lstm_topk_moe,61.99293828010559,3.086796593666077,0.005426734685897827,0.07366637140512466,308550.0,0.056570399552583694
24,user5,lstm_topk_moe,136.14618635177612,3.018913173675537,0.004476828500628471,0.06690910458564758,130381.9609375,0.03708631545305252
25,user6,lstm_topk_moe,62.26019763946533,3.1002570509910585,0.025819258764386177,0.16068372130393982,159879.96875,0.12453014403581619
26,user6,lstm_topk_moe,73.5430281162262,3.0533760090668998,0.02042241208255291,0.1429070085287094,88693.640625,0.10411283373832703
27,user6,lstm_topk_moe,90.0556640625,2.9929553985595705,0.01939833164215088,0.1392778903245926,62753.81640625,0.09262745082378387
28,user6,lstm_topk_moe,49.91516137123108,3.1038375049829483,0.020588070154190063,0.1434854418039322,83563.7890625,0.09495910257101059
29,user6,lstm_topk_moe,94.78781294822693,3.0488322780978296,0.02109668217599392,0.1452469676733017,77487.296875,0.1092291921377182
30,user7,lstm_topk_moe,56.35122895240784,3.1164565748638577,0.009603402577340603,0.09799695014953613,41258.52734375,0.06659729778766632
31,user7,lstm_topk_moe,67.94164681434631,3.076398871161721,0.010265191085636616,0.10131727904081345,26298.35546875,0.06953441351652145
32,user7,lstm_topk_moe,55.65631604194641,3.077782008383009,0.00937623344361782,0.09683095663785934,67048.96875,0.06681428104639053
33,user7,lstm_topk_moe,47.25610327720642,3.133738644917806,0.009614046663045883,0.09805124253034592,5000.3583984375,0.055456165224313736
34,user7,lstm_topk_moe,79.05005884170532,3.029925217995277,0.010506512597203255,0.102501280605793,65484.35546875,0.0739036351442337
35,user8,lstm_topk_moe,94.53792238235474,3.625331291785607,0.016965974122285843,0.13025349378585815,4598.11767578125,0.0876990407705307
36,user8,lstm_topk_moe,127.0835235118866,3.336573607043216,0.016806555911898613,0.1296401023864746,13866.6259765625,0.09283117949962616
37,user8,lstm_topk_moe,68.26913213729858,3.3997103929519654,0.016286563128232956,0.12761881947517395,25181.205078125,0.08918892592191696
38,user8,lstm_topk_moe,105.34962224960327,3.389245694683444,0.019936973229050636,0.14119835197925568,20352.37890625,0.09570670872926712
39,user8,lstm_topk_moe,65.36790347099304,3.426334443845247,0.01819133572280407,0.13487525284290314,8154.71240234375,0.09020358324050903
40,user9,lstm_topk_moe,88.88019347190857,3.407698576266949,0.012986373156309128,0.11395777016878128,158557.453125,0.06088821217417717
41,user9,lstm_topk_moe,125.30184149742126,3.378497497455494,0.013212298043072224,0.11494476348161697,84479.609375,0.05419456586241722
42,user9,lstm_topk_moe,82.74461650848389,3.436190048853556,0.014057496562600136,0.11856431514024734,72900.4609375,0.06018943339586258
43,user9,lstm_topk_moe,89.6069712638855,3.435460457435021,0.014287452213466167,0.11953013390302658,145404.59375,0.07079816609621048
44,user9,lstm_topk_moe,63.244178771972656,3.498453696568807,0.014009205624461174,0.1183604896068573,163445.546875,0.06203717738389969
45,user10,lstm_topk_moe,59.76145815849304,3.4994968246011173,0.01490661408752203,0.12209264189004898,37572.0859375,0.08114716410636902
46,user10,lstm_topk_moe,99.8613953590393,3.4336681037113586,0.013529025949537754,0.1163143441081047,27095.44140625,0.08491533249616623
47,user10,lstm_topk_moe,76.84415316581726,3.4803242683410645,0.013557769358158112,0.11643783748149872,58007.7421875,0.08413628488779068
48,user10,lstm_topk_moe,124.40118050575256,3.447094659010569,0.013610895723104477,0.11666574329137802,60407.06640625,0.08696339279413223
49,user10,lstm_topk_moe,42.34417247772217,3.506513754526774,0.015155566856265068,0.12310794740915298,18548.666015625,0.08033319562673569
50,user11,lstm_topk_moe,113.93087196350098,3.4435408982363613,0.012844888493418694,0.11333528906106949,58312.88671875,0.0781140848994255
51,user11,lstm_topk_moe,76.36144375801086,3.458246426148848,0.013806398957967758,0.11750063300132751,32448.88671875,0.07589925080537796
52,user11,lstm_topk_moe,136.48533511161804,3.404338127374649,0.012503894045948982,0.11182080954313278,60724.32421875,0.07327685505151749
53,user11,lstm_topk_moe,79.33138632774353,3.4373069431470786,0.01358959823846817,0.11657442897558212,21200.083984375,0.079867422580719
54,user11,lstm_topk_moe,108.8306713104248,3.3916750103235245,0.013613758608698845,0.11667801439762115,40543.08203125,0.07686779648065567
55,user12,lstm_topk_moe,91.79948353767395,3.3894988695780435,0.012596286833286285,0.11223318427801132,139062.90625,0.07797793298959732
56,user12,lstm_topk_moe,78.61707425117493,3.406003340430882,0.01168819610029459,0.10811196267604828,132478.296875,0.07331965863704681
57,user12,lstm_topk_moe,132.6898899078369,3.3944540390601525,0.01203133724629879,0.1096874549984932,124420.3125,0.07501472532749176
58,user12,lstm_topk_moe,122.13118720054626,3.384199069605933,0.014411465264856815,0.12004776298999786,171524.515625,0.09503840655088425
59,user12,lstm_topk_moe,45.898855447769165,3.5103731888991137,0.014046795666217804,0.11851917952299118,140023.46875,0.08962996304035187
60,user13,lstm_topk_moe,75.6068422794342,3.4240383343263106,0.019297830760478973,0.13891662657260895,68193.6875,0.08468631654977798
61,user13,lstm_topk_moe,115.55999970436096,3.390262575710521,0.0218038372695446,0.1476612240076065,27880.318359375,0.07798147201538086
62,user13,lstm_topk_moe,67.83226585388184,3.378018283843994,0.020242517814040184,0.14227619767189026,52981.90234375,0.08257006853818893
63,user13,lstm_topk_moe,84.83342456817627,3.3821082305908203,0.020636091008782387,0.14365267753601074,19848.83203125,0.07875985652208328
64,user13,lstm_topk_moe,70.1877167224884,3.3291658673967635,0.01868082396686077,0.1366778165102005,45704.83203125,0.0799485594034195
65,user14,lstm_topk_moe,91.65229606628418,3.263147379670824,0.010267255827784538,0.10132747143507004,456857.96875,0.0694117546081543
66,user14,lstm_topk_moe,73.92808294296265,3.2024446984995967,0.011994455009698868,0.10951919853687286,455592.125,0.07595833390951157
67,user14,lstm_topk_moe,103.05971503257751,3.1143837986570415,0.012398883700370789,0.11135027557611465,469635.46875,0.07631196081638336
68,user14,lstm_topk_moe,57.16468048095703,3.161401218838162,0.013832351192831993,0.11761101335287094,405945.8125,0.08569993078708649
69,user14,lstm_topk_moe,78.506671667099,3.129369831085205,0.011538530699908733,0.10741755366325378,423876.03125,0.07409491389989853
70,user15,lstm_topk_moe,39.03769278526306,3.2324740091959634,0.00813757348805666,0.090208500623703,262501.4375,0.06226513907313347
