,user,architecture,train_time,avg_time_epoch,mse,rmse,mape,mae
0,user7,global_soft_dense,1.9591386318206787,1.8469839096069336,0.009396388195455074,0.0969349667429924,43536.20703125,0.06821086257696152
1,user7,global_soft_dense,1.9341208934783936,1.8217878341674805,0.008753960952162743,0.09356260299682617,35654.1484375,0.059388186782598495
2,user7,global_soft_dense,1.9374110698699951,1.825411319732666,0.008820791728794575,0.0939190685749054,33348.23046875,0.0594649538397789
3,user7,global_soft_dense,1.948378562927246,1.836366891860962,0.009313931688666344,0.09650871157646179,42147.62890625,0.06746256351470947
4,user7,global_soft_dense,1.928218126296997,1.8171749114990234,0.009110664948821068,0.09544980525970459,35630.95703125,0.06486982852220535
5,user14,global_soft_dense,1.9191570281982422,1.8067786693572998,0.010591879487037659,0.10291685909032822,410141.5,0.07062944024801254
6,user14,global_soft_dense,1.9354863166809082,1.82448410987854,0.013090241700410843,0.1144125908613205,527975.75,0.08463191241025925
7,user14,global_soft_dense,1.9137308597564697,1.8041772842407227,0.012473521754145622,0.11168491840362549,457167.4375,0.07976125180721283
8,user14,global_soft_dense,1.9415628910064697,1.830289602279663,0.010337519459426403,0.10167359560728073,351299.75,0.0669509544968605
9,user14,global_soft_dense,1.9014246463775635,1.789414644241333,0.010602793656289577,0.10296986997127533,422518.59375,0.07097841054201126
10,user18,global_soft_dense,1.9081990718841553,1.7951374053955078,0.013851407915353775,0.1176920011639595,82552.5625,0.08387517184019089
11,user18,global_soft_dense,1.8931307792663574,1.7817213535308838,0.01399411540478468,0.11829672753810883,94393.0,0.08487320691347122
12,user18,global_soft_dense,1.8995466232299805,1.7905454635620117,0.014020431786775589,0.11840790510177612,92577.2265625,0.08590403944253922
13,user18,global_soft_dense,1.9357638359069824,1.8217520713806152,0.014461668208241463,0.12025667726993561,114093.96875,0.08896024525165558
14,user18,global_soft_dense,1.9216322898864746,1.8115980625152588,0.014185737818479538,0.11910389363765717,107842.390625,0.08656509965658188
15,user22,global_soft_dense,1.9190633296966553,1.8080313205718994,0.015840787440538406,0.12586018443107605,42909.2265625,0.08363910764455795
16,user22,global_soft_dense,1.903613567352295,1.7936136722564697,0.01724429987370968,0.13131755590438843,59465.0,0.09403922408819199
17,user22,global_soft_dense,1.9420397281646729,1.8312017917633057,0.015795499086380005,0.12568014860153198,63414.3046875,0.08515278995037079
18,user22,global_soft_dense,1.926792860031128,1.8157646656036377,0.015742450952529907,0.1254689246416092,61682.21875,0.08591829985380173
19,user22,global_soft_dense,1.906404972076416,1.7973861694335938,0.015383673831820488,0.1240309402346611,45408.0078125,0.07910776138305664
20,user23,global_soft_dense,1.9175076484680176,1.8095061779022217,0.013537595048546791,0.1163511723279953,21377.572265625,0.0673762783408165
