,architecture,train_time,avg_time_epoch,mse,mse_std,rmse,rmse_std,mape,mape_std,mae,mae_std
0,lstm_soft_moe,61.70247850418091,2.1357718731412545,0.011659187451004981,0.0003888441541118627,0.10796580463647842,0.001793080917661461,151739.2484375,41765.957780888886,0.07882709205150604,0.0028046898649662913
1,lstm_soft_moe,52.39831314086914,2.2016243019940562,0.01961324065923691,0.0010660037080041105,0.1400056928396225,0.0038156378984788705,126105.5765625,23057.596221918542,0.0977341204881668,0.010333510709148255
2,lstm_soft_moe,43.44602317810059,2.248035919558733,0.015942706167697905,0.00044613795150124096,0.126254540681839,0.001766624687842586,146945.403125,32044.225902168993,0.08005333989858628,0.0026380675524213565
3,lstm_soft_moe,90.2622329235077,2.1706471386468467,0.007009685691446066,0.0006471064573526532,0.08365346938371658,0.003837766157730202,73009.990625,23426.96301823724,0.05315540134906769,0.005646952044552677
4,lstm_soft_moe,87.02173023223877,2.1769306692013126,0.017956510558724402,0.0006830838943904924,0.13398246169090272,0.0025521447827934235,130381.55703125,46065.194547039006,0.08669337183237076,0.0033270254368753475
5,lstm_soft_moe,103.79685688018799,2.150736773787396,0.014920955151319503,0.0008998443337471476,0.12210751473903655,0.003658868302003574,112684.5296875,22748.2495665489,0.08811817616224289,0.00512161610882386
6,lstm_soft_moe,95.19777507781983,2.3309795600770298,0.010715453885495663,0.00017908779112189968,0.10351258963346481,0.0008644394599888964,67128.081640625,37128.61499172681,0.07106784880161285,0.002734088334515192
7,lstm_soft_moe,65.44165897369385,2.3006907166112978,0.020588365942239763,0.001547896379715624,0.143406417965889,0.005357739406826625,328663.3625,72243.68999374549,0.10419457554817199,0.0072943641021532574
8,lstm_soft_moe,65.5373908519745,2.320810166336432,0.020434347540140153,0.0007681652099824119,0.1429283559322357,0.0027001500232615777,87760.5546875,52691.189875074386,0.1053129643201828,0.00552276317605517
9,lstm_soft_moe,67.93189601898193,2.3011693369963813,0.02487344816327095,0.0029371178914534865,0.15749627351760864,0.009244706787072489,79468.981640625,37385.94077081523,0.11119904816150665,0.003393639708418674
10,lstm_soft_moe,88.19950094223023,2.6057500956831,0.010218660533428191,0.00036710044756175706,0.1010742336511612,0.0018234549933076217,132570.684375,46819.96771674613,0.07348211258649825,0.002713039785227251
11,lstm_soft_moe,59.834407567977905,2.6174217491111214,0.009894876554608346,0.0006775371433217776,0.09942643940448762,0.003402144885635348,142000.709375,5799.516524013418,0.06767266839742661,0.006080327162895203
12,lstm_soft_moe,76.30499849319457,2.584421402163208,0.01333709992468357,0.0012164573931086307,0.115390445291996,0.005261312074561034,73867.70703125,31295.068400363678,0.06789051294326783,0.0045668178026058255
13,lstm_soft_moe,62.372114992141725,2.588577027248217,0.017683400586247445,0.0021986265920056662,0.1327822893857956,0.008082787228589846,137208.9671875,43186.57455493563,0.09470582157373428,0.01135355077720917
14,lstm_soft_moe,66.1774887084961,2.5576399305391484,0.013579318486154079,0.0008269228960192598,0.11648689061403275,0.0035571634818623407,133306.6703125,30073.78202113733,0.08423663973808289,0.005911645535067168
15,lstm_soft_moe,91.99906697273255,2.7577851356038727,0.011614351160824299,0.0005990731775400099,0.10774164199829102,0.0027589909346292536,186521.6625,42161.0049265124,0.07703757286071777,0.0042186956811846536
16,lstm_soft_moe,91.41989197731019,2.714746150886078,0.019878512248396873,0.0008988219034268678,0.14096262454986572,0.00317225875295017,154464.234375,32257.22165998121,0.09759645760059357,0.004815556190636333
17,lstm_soft_moe,85.02986087799073,2.63497549167787,0.02655252255499363,0.0008793445145343512,0.16293164491653442,0.002692887393875372,160061.5015625,23049.093056466652,0.11279490739107131,0.004215907411822569
18,lstm_soft_moe,78.22028408050537,2.637603189283529,0.013147992268204688,0.0005837048833634507,0.11464203745126725,0.0025484251555039014,105577.7984375,28022.962620011745,0.06364670172333717,0.0016822330458803115
19,lstm_soft_moe,90.13393430709839,2.643574967119224,0.008403497468680143,0.0006527613122822197,0.09161533564329147,0.003558026875573299,108401.646875,41588.370913057035,0.0656549446284771,0.004674019447770693
20,lstm_soft_moe,92.61509246826172,2.713037594636524,0.011364263854920864,0.0006864276345643214,0.10656481683254242,0.0032023018313229543,191987.390625,38887.52967689591,0.080171138048172,0.0037845928144326847
21,lstm_soft_moe,48.28535294532776,2.9318876917424954,0.014396066404879093,0.0011953552892682994,0.11990310698747635,0.004913217208212951,173796.771875,51876.03684944199,0.08035246729850769,0.007411512088737206
22,lstm_soft_moe,46.7078953742981,2.8490108197104815,0.01647790111601353,0.000956875409458876,0.12832338362932205,0.003709895635679788,136961.3546875,44892.3205011899,0.0843837469816208,0.004833695173387022
23,lstm_soft_moe,96.44035530090332,2.730873099366824,0.006988750398159027,0.0010070069719923522,0.08342091888189315,0.006093106920711761,49203.34296875,26122.517649137266,0.06194886639714241,0.006272650580399114
