,architecture,train_time,avg_time_epoch,mse,mse_std,rmse,rmse_std,mape,mape_std,mae,mae_std
0,global_topk_bilstm,4.410244464874268,4.224297094345093,0.019717412069439888,0.0003927580964783697,0.14041315019130707,0.001396133967038313,327303.44375,43240.97579265727,0.09508067816495895,0.0026546990735021475
1,global_topk_bilstm,4.629464483261108,4.4321530818939205,0.026059427857398988,0.0013006824188879673,0.16138895750045776,0.004036122360225253,348071.05625,21739.828555280474,0.1201405867934227,0.009375557209676035
2,global_topk_bilstm,4.445580101013183,4.25062198638916,0.019306131452322007,0.00010027698182387634,0.13894613087177277,0.00036077995253349716,101935.2015625,12449.81186317482,0.08683698326349258,0.0013979524452790632
3,global_topk_bilstm,4.4242815494537355,4.234046411514282,0.008449295535683632,0.0005279509015517487,0.09188441038131714,0.0028615702848911796,149689.290625,32194.6276680713,0.052594253420829774,0.008257992682631318
4,global_topk_bilstm,4.634986495971679,4.434933423995972,0.022249580547213554,0.000351529251725417,0.14915918409824372,0.0011822489531787097,468481.55,36801.56988488388,0.0968375951051712,0.003899091807239327
5,global_topk_bilstm,4.454934978485108,4.261093091964722,0.019233421981334688,0.0004180542208327852,0.13867809474468232,0.0015032970572898413,251394.178125,14850.705561332254,0.10070726722478866,0.002294697805925323
6,global_topk_bilstm,4.450756406784057,4.259783411026001,0.016505061462521554,0.0004879580512237787,0.12846082150936128,0.0018967180145382844,35113.04951171875,22589.21384030096,0.07915987819433212,0.0009502334522899059
7,global_topk_bilstm,4.5105596542358395,4.314084386825561,0.02657206915318966,0.0015005124276038513,0.16295760869979858,0.004594254012759193,6255.365643310547,6127.224965663235,0.11364549696445465,0.0027017659453029835
8,global_topk_bilstm,4.4238792896270756,4.229798650741577,0.01869809553027153,0.00021241506775129243,0.13673920929431915,0.0007773302457541655,398745.1625,13730.934122597107,0.09165966361761094,0.002442045106708307
9,global_topk_bilstm,4.626157999038696,4.426722192764283,0.025846711918711664,0.000605261783868553,0.16076028048992158,0.0018855473615040283,128247.121875,13709.336931019461,0.11421718746423722,0.005567077445330283
10,global_topk_bilstm,4.6141197204589846,4.418941974639893,0.012436334043741226,0.00020560257624865574,0.11151523739099503,0.0009256556417644482,41991.678125,16424.238210296266,0.07723859548568726,0.005073450962512038
11,global_topk_bilstm,4.563371658325195,4.364513492584228,0.011358909867703914,0.0001009652301816169,0.1065773457288742,0.0004734870822837942,137790.8671875,7787.52271231436,0.07163040637969971,0.001219027015239565
12,global_topk_bilstm,4.433239555358886,4.248129796981812,0.019394393637776376,0.0006960207693343781,0.1392458438873291,0.0024970953922904696,10819.99091796875,4849.44123395225,0.07636401057243347,0.002135270251209155
13,global_topk_bilstm,4.413491058349609,4.222597455978393,0.022430264204740525,0.0006384753711326018,0.14975520670413972,0.0021337393230158653,347170.721875,105372.21643440166,0.09723053276538848,0.006750214598073147
14,global_topk_bilstm,4.484184503555298,4.288763809204101,0.013924015127122403,0.00018217466417498046,0.11799805611371994,0.0007697046297633459,63283.609375,11676.637704059387,0.06912329345941544,0.004641221591661152
15,global_topk_bilstm,4.515161323547363,4.322098875045777,0.021850071847438812,0.001199811109687617,0.14777421355247497,0.004008298631717301,17858.1685546875,6059.96381426863,0.10968841165304184,0.005297224522217654
16,global_topk_bilstm,4.50654444694519,4.311184930801391,0.027730793133378027,0.0008224151679830707,0.16651088893413543,0.0024794049482348,105320.8046875,28156.41797118245,0.11783396303653718,0.006401198779807243
17,global_topk_bilstm,4.372915172576905,4.19087438583374,0.03243866711854935,0.0002684227823313364,0.18010614514350892,0.000744392664764735,293487.128125,56640.60024494545,0.12001296430826187,0.004899249375829274
18,global_topk_bilstm,4.419580268859863,4.222793388366699,0.016055822372436523,0.00018629818747465182,0.1267098605632782,0.000737039623457547,39265.826953125,7567.3574274253315,0.06562717705965042,0.0014351480328412974
19,global_topk_bilstm,4.4494383335113525,4.260135221481323,0.011488527432084084,0.0002286576909301417,0.1071802869439125,0.0010685866589291066,143695.29375,29175.933715246396,0.06267377063632011,0.0023869216422597217
20,global_topk_bilstm,6.176489591598511,5.987548160552978,0.013898521661758423,0.0004900624042100154,0.11787726879119872,0.0020830345099387567,126014.7203125,12547.837212355598,0.08939160257577897,0.0015011450651140703
21,global_topk_bilstm,4.384892320632934,4.198254489898682,0.01591343618929386,0.0001402544748620743,0.1261474907398224,0.0005547812328416804,23625.262890625,4154.592928698751,0.08159056156873704,0.0031791906421292657
22,global_topk_bilstm,5.813455486297608,5.617778539657593,0.02095164395868778,0.000330304911909766,0.14474323987960816,0.001139266019906882,56268.89296875,11376.517912769345,0.09229884594678879,0.005562373786990214
23,global_topk_bilstm,4.561867618560791,4.371753454208374,0.008751304633915425,0.00022364561839497636,0.09354235380887985,0.0011898046847189697,87992.415625,7780.461747284557,0.06772843301296234,0.002690605778548306
24,global_topk_bilstm,4.503625583648682,4.308821821212769,0.03792617842555046,0.0011340560028328512,0.19472890198230744,0.002922522667548549,248506.16875,29888.079633429832,0.12770354896783828,0.0055459598339849935
25,global_topk_bilstm,4.550253391265869,4.358009767532349,0.017983003333210946,0.0005854868269161864,0.13408655822277069,0.0021791073179631723,64982.88125,14917.122754368895,0.08887932300567628,0.0013375513316104108
26,global_topk_bilstm,4.520998096466064,4.320684099197388,0.009895270690321922,0.00021291418005369914,0.09947042018175126,0.0010642972900505602,200925.065625,35123.035890706524,0.060319825261831286,0.0024319847272388927
27,global_topk_bilstm,4.662426424026489,4.465887832641601,0.015886852517724037,0.0009455126425362469,0.12599855214357375,0.0037445949472008824,330003.1875,36329.1527885524,0.08670732527971267,0.006247681201141453
28,global_topk_bilstm,4.503901815414428,4.313452959060669,0.020839279890060423,0.0005431899749185794,0.14434845745563507,0.0018717432876518094,203667.065625,21583.46811495575,0.10324714630842209,0.0032672594533120804
29,global_topk_bilstm,4.426783704757691,4.238040828704834,0.023536550626158715,0.0002597901155929647,0.15341439843177795,0.0008473075011819351,539794.5875,27773.906942748497,0.10250882059335709,0.0010177643474656745
