,architecture,train_time,avg_time_epoch,mse,mse_std,rmse,rmse_std,mape,mape_std,mae,mae_std
0,global_soft_dense,1.839381742477417,1.730120801925659,0.021575308963656427,9.318329019565352e-05,0.14688508510589598,0.00031689244483193744,271138.696875,32299.73623070996,0.10368946045637131,0.0008568709887642216
1,global_soft_dense,1.8438423156738282,1.7298507213592529,0.023848873004317282,0.00023525906922590358,0.15442929565906524,0.0007631260670988057,377738.61875,18930.46705966007,0.10366057008504867,0.004096792664760478
2,global_soft_dense,1.8154077529907227,1.7088119983673096,0.019045247137546538,0.00031360148802121924,0.13800075352191926,0.0011399543907332362,122704.2703125,11374.487646097756,0.08359973877668381,0.0007642437781852933
3,global_soft_dense,1.8155345439910888,1.7118568897247315,0.008882445469498634,0.00020664791862341143,0.09424169659614563,0.0010886411561108408,173520.7125,17087.53549736206,0.05540157780051232,0.0017616263429763748
4,global_soft_dense,1.8523117542266845,1.7499900341033936,0.02274375259876251,0.0005556187977638484,0.15080142617225648,0.0018311120583031158,530339.29375,58033.426990692045,0.10138199329376221,0.005782328234442087
5,global_soft_dense,1.8295042514801025,1.7234785556793213,0.021030731871724127,0.0004860162200993923,0.14501202702522278,0.0016742571115823971,151654.59375,8755.313268506587,0.10214022696018218,0.0018321077138379158
6,global_soft_dense,1.8510225296020508,1.7421794891357423,0.01639472395181656,0.00019555514855475447,0.1280400663614273,0.0007621283302127307,39413.438671875,16079.855401289129,0.08220219165086746,0.0029419323087751053
7,global_soft_dense,1.8674577713012694,1.7648220539093018,0.02173752374947071,0.0008930832335147326,0.14741137623786926,0.0030432622535901195,56670.26875,7790.820611456258,0.10223175436258317,0.0019026090666299932
8,global_soft_dense,1.8284232139587402,1.7256998538970947,0.01811310984194279,0.00028806603643385844,0.1345815509557724,0.0010700059863808743,514871.875,24833.39993737682,0.08871050775051117,0.004172278102007372
9,global_soft_dense,1.8386477470397948,1.732853651046753,0.02605200484395027,0.0006675346637336594,0.16139577627182006,0.0020638788124544122,102381.8484375,14038.81627340376,0.11275135576725007,0.0025554331252890857
10,global_soft_dense,1.8481570720672607,1.7409992218017578,0.012697648257017136,0.0002354473084155528,0.11267995983362197,0.0010459717714052879,72033.2234375,3888.155134248084,0.07923775464296341,0.0037306636399864423
11,global_soft_dense,1.8406754970550536,1.7362406730651856,0.011328460648655891,0.00013511210789214336,0.1064337208867073,0.0006359190312954872,160718.5875,8563.58382636879,0.07022486925125122,0.0033340214766177864
12,global_soft_dense,1.818237066268921,1.710380458831787,0.018445510417222977,0.00032712354387437345,0.13580999672412872,0.0012016903847579163,14011.59150390625,5753.370330932802,0.07706174105405808,0.0010386001851195395
13,global_soft_dense,1.8391924381256104,1.7285480499267578,0.02196359820663929,0.00042802062325775436,0.14819561541080475,0.0014394893716324774,260799.596875,42987.440620577945,0.09040659070014953,0.0022980902025185935
14,global_soft_dense,1.837224531173706,1.727797842025757,0.013671590574085712,5.1276905199511466e-05,0.11692541092634201,0.0002192057804404308,71531.43125,3841.7528131306503,0.06744760423898696,0.0010907428175337239
15,global_soft_dense,1.8741194248199462,1.7716622829437256,0.020992790907621385,0.00026918245210273,0.14488651156425475,0.0009281473921995343,94747.915625,4505.380242224442,0.10443141162395478,0.0016329796572773444
16,global_soft_dense,1.8558151245117187,1.748317575454712,0.025078205019235612,0.0012060138711303405,0.15832533240318297,0.003757302483984089,121079.990625,15786.491449898269,0.11121985763311386,0.0053704491897797624
17,global_soft_dense,1.8448407649993896,1.7372310161590576,0.032495395839214326,0.0006913382553311078,0.18025672137737275,0.0019075904992491848,315797.95625,37379.699067433314,0.12037137299776077,0.0024584997721505027
18,global_soft_dense,1.8386810302734375,1.7274368762969972,0.016674885153770448,0.00029213792280840156,0.1291273057460785,0.0011317532220417091,59618.7828125,8167.559508251424,0.06454526633024216,0.0021074703386188406
19,global_soft_dense,1.8514808177948,1.7428133487701416,0.011605734005570412,0.0002899660163252992,0.1077232003211975,0.0013443894607800488,114621.7234375,26459.35860268565,0.05907987058162689,0.0004757395292148403
20,global_soft_dense,1.847346591949463,1.7366548538208009,0.013109683990478516,0.0005611147780936077,0.11447616219520569,0.0024729709205919704,110385.43125,19830.653040397287,0.0883616790175438,0.0018161144362520711
21,global_soft_dense,1.8389809131622314,1.73401837348938,0.015257325582206249,9.660959645343845e-05,0.1235200509428978,0.0003912768595913781,34373.200390625,7802.7084503440865,0.07452041357755661,0.00407734265571236
22,global_soft_dense,1.8348947048187256,1.7294476985931397,0.020425041764974596,0.00015998495700918946,0.1429153263568878,0.0005599958296213317,35845.125,14316.48372082039,0.08641767054796219,0.003531917323922439
23,global_soft_dense,1.8463369369506837,1.7396975040435791,0.008577903918921947,0.0005441797551084831,0.09258008748292923,0.002922185796727491,92852.6515625,14488.862038147776,0.06615413725376129,0.005322531956537111
24,global_soft_dense,1.8403297424316407,1.7365567684173584,0.035631971806287764,0.0007433164969149004,0.1887561559677124,0.0019641624939732405,190806.428125,28066.712266671995,0.11677859127521514,0.00431745941527331
25,global_soft_dense,1.8460065841674804,1.7305737018585206,0.017605216801166536,0.00039855908520280086,0.1326778382062912,0.0015035868420562501,58981.09375,14575.682663424406,0.08779005110263824,0.0014666767169634405
26,global_soft_dense,1.8531894207000732,1.7419980049133301,0.010138853825628758,0.0002453783264528183,0.10068603008985519,0.0012130505527003616,190730.9125,20072.85586587658,0.06039083823561668,0.0018090919157304811
27,global_soft_dense,1.8474559307098388,1.7323603630065918,0.01336328499019146,0.0007553955726718592,0.11556284725666047,0.00326217800634989,219269.86875,14097.473042751784,0.06958325207233429,0.003921454478734058
28,global_soft_dense,1.826121950149536,1.7154598712921143,0.021074730902910233,0.0010333333172653264,0.14513663053512574,0.0035513374661551517,240425.68125,27750.43733368259,0.10095378309488297,0.0021190437939040065
29,global_soft_dense,1.8463420867919922,1.7296147346496582,0.025417812168598175,0.00035817494015320925,0.15942649245262147,0.0011206103333617182,645605.0,32364.007038376414,0.10564707368612289,0.0012510173569422248
