,cluster,architecture,total_time,total_time_std,time_epoch,time_epoch_std,mse,mse_std,rmse,rmse_std,mape,mape_std,mae,mae_std
0,cluster_0,MoE_TopkGating_BiLSTM,4.014555070135327,0.1902456567613043,3.86326386310436,0.18528867330549612,0.01575079130836655,0.00024351494186760917,0.12349784457021287,0.0009886590111085848,300428.3284866897,38586.598899543686,0.076685548449556,0.0028237391446133
1,cluster_1,MoE_TopkGating_BiLSTM,4.176566521326701,0.0,4.016528367996216,0.0,0.0172994298239549,0.0001831237285446,0.1315260728200276,0.0006954765025718,368327.0208333333,45011.45110212162,0.0941255465149879,0.0018452052124825
2,cluster_2,MoE_TopkGating_BiLSTM,4.21226019859314,0.010603414456421224,4.051765028635661,0.009919449933660257,0.01982678721348442,0.0002558785913276131,0.1400533417860667,0.0008585112347734061,136225.1104166667,11810.238591585836,0.09629716227451957,0.00116759258768134
3,cluster_3,MoE_TopkGating_BiLSTM,4.361127058664958,0.12024564481952457,4.198689593209161,0.12031283815347836,0.019433031686478135,0.0004550478923792131,0.13870105230145982,0.0015674356259580836,77049.89081340366,10093.074443175616,0.08754064080615835,0.0025970791747852834
4,Mean,MoE_TopkGating_BiLSTM,4.191127212180032,0.08027367900931252,4.032561713236349,0.07888024034815869,0.018077510008071,0.00028439128852975884,0.13344457786944175,0.0010275205936029687,220507.58763752336,26375.34075910669,0.08866222451130545,0.002108404029890606
