,cluster,architecture,total_time,total_time_std,time_epoch,time_epoch_std,mse,mse_std,rmse,rmse_std,mape,mape_std,mae,mae_std
0,cluster_0,MoE_SoftGating_BiLSTM,4.029758347405328,0.17015911162954386,3.9051455215171536,0.16879076470880217,0.015768070420664165,0.00023982378958086508,0.12354498356580731,0.0009754371361804524,277784.211009838,54989.70736875451,0.07427434126536046,0.0019225211568490946
1,cluster_1,MoE_SoftGating_BiLSTM,4.225190162658691,0.0,4.1001607577006025,0.0,0.0170874999215205,0.0004073625339382,0.130713015794754,0.0015529090131859,413698.3020833333,34033.59825382653,0.0930701792240142,0.0007420232277624
2,cluster_2,MoE_SoftGating_BiLSTM,4.186971505482992,0.1393112861068538,4.058381223678589,0.14032180863648128,0.01878999825567002,0.00031057851181462307,0.13660863339900967,0.0011025294329905402,117766.7484375,15887.216148786136,0.09076190988222754,0.00120211487033446
3,cluster_3,MoE_SoftGating_BiLSTM,4.349392347865635,0.005238533421791863,4.2191908491982355,0.005418376648557317,0.01881343612654335,0.00020600595468398125,0.1364938041402233,0.0007203515059822167,71913.22578387789,3820.2308491968374,0.08221749361190527,0.0008784319631968832
4,Mean,MoE_SoftGating_BiLSTM,4.197828090853161,0.07867723278954739,4.070719588023645,0.07863273749846018,0.01761475118109951,0.0002909426975044173,0.13184010922494857,0.0010878067720847774,220290.6218286373,27182.688155141004,0.08508098099587687,0.0011862728045357095
