,User,Round,CD_mae_count,CD_ks_count,RMSE_BiLSTM,MAE_BiLSTM,MSE_BiLSTM,RMSE_CNN,MAE_CNN,MSE_CNN,RMSE_Transformer,MAE_Transformer,MSE_Transformer,RMSE_soft_dense,MAE_soft_dense,MSE_soft_dense,RMSE_soft_bilstm,MAE_soft_bilstm,MSE_soft_bilstm,RMSE_topk_dense,MAE_topk_dense,MSE_topk_dense,RMSE_topk_bilstm,MAE_topk_bilstm,MSE_topk_bilstm
0,8,1,1,3,0.11068155247947291,0.06697268215082164,0.012250406059266316,0.14257931961868897,0.08805447664228626,0.020328862382928265,0.1427799949182335,0.09356616549910682,0.020386126948850784,0.11210850607288553,0.0646020392871741,0.01256831713389421,0.10583205650553708,0.061766700035724105,0.011200424184191194,0.11716529161008861,0.06807289781811099,0.0137277055580771,0.11570847291622553,0.06456516247499822,0.013388450704604897
1,15,1,0,3,0.14399544479602258,0.08606860651906846,0.020734688122004387,0.16894522075492455,0.103055607706021,0.028542487615930184,0.16344079522166347,0.10668599730009518,0.02671289354268973,0.14720864729065025,0.0847532555112755,0.02167038583714307,0.1409342529748431,0.08319347623083806,0.019862463661577075,0.14984437200276213,0.08707644526426854,0.022453335820902164,0.14768672530521512,0.0842306017527826,0.021811368831378068
2,19,1,0,3,0.1514868092205954,0.0946694391242273,0.022948253367837065,0.18826299764586318,0.11936377068071029,0.03544295628260628,0.17699527420394207,0.11878792214610062,0.03132732709052864,0.1591000346868831,0.09797365667992043,0.025312821037367407,0.14630748206104727,0.0912048102599528,0.021405879307043667,0.16208466328410237,0.1000403883439461,0.026271438071920845,0.15886837119281932,0.09710919395559776,0.025239159365459427
3,23,1,1,3,0.1922094379729037,0.12793631562391367,0.03694446804585952,0.20631539178930303,0.13758641820847822,0.0425660408891736,0.20399969726611636,0.14456544632208926,0.04161587648466712,0.18530800237535203,0.11544583236409584,0.034339055744343476,0.17550115198616875,0.11055552610395349,0.030800654348472307,0.18234784048935399,0.1146624619862663,0.033250734931130885,0.1800912692942727,0.11020572742798657,0.032432865276022245
4,24,1,0,3,0.13064241055077006,0.07306448632126275,0.017067439434515955,0.1452495083112574,0.08195870882928943,0.021097419664662033,0.14546846190714371,0.08746779312608405,0.02116107340963012,0.13050119229849513,0.06791201244922908,0.017030561191328803,0.1260080421053874,0.06837984720163913,0.015878026675233085,0.1314546251716855,0.06867489964493065,0.017280318479028327,0.1306910021182468,0.0673725599220629,0.01708013803467159
5,26,1,1,3,0.21113531670423477,0.1263172011951091,0.04457812195979752,0.2286808695044012,0.13422627596534562,0.05229494007728897,0.2260061330384229,0.14557584590331873,0.05107877217098131,0.2103363128196585,0.11977220151366773,0.044241364490569236,0.20457648681974092,0.11730342249944178,0.04185153895950763,0.21097935755880748,0.11934252456089586,0.044512289315927135,0.20785263606775117,0.11699544829747605,0.04320271832031302
6,30,1,1,3,0.18870650874736336,0.12160247605465602,0.03561014644361872,0.24516812673464608,0.16365761176865073,0.06010741036657548,0.22723123222275327,0.1687458065795935,0.051634032897470816,0.19652218589980075,0.12474122460697414,0.03862096955083585,0.17941944538863552,0.11379674755194935,0.03219133738356556,0.2014336202399611,0.12806043741941542,0.040575503362976856,0.1921880272135863,0.11887683690480653,0.03693623780425019
7,7,1,0,3,0.1710158144466951,0.11864366392408048,0.029246408790866457,0.20660562588800574,0.14834370453977017,0.04268588464857459,0.19627532936737804,0.1467065990081127,0.03852400491827273,0.16340600166489846,0.10854844421117084,0.0267015213801088,0.15068497018597202,0.10045748199366776,0.022705960239947275,0.17593892987684281,0.1141492932803102,0.03095450704620861,0.16239445176308362,0.10816029273512488,0.026371957963432488
8,4,1,0,3,0.1882336403495876,0.1428235662032743,0.03543190335925789,0.23131355056527445,0.1694435726429976,0.05350595867511378,0.20365842506323048,0.1626901188920819,0.041476754099235465,0.18979798227426709,0.14124229950197467,0.036023274075383,0.17340506105402867,0.1321788289411234,0.030069315199151406,0.19562238715554098,0.1454963822930147,0.03826811835643236,0.1855757973542439,0.14107447246502164,0.03443837656366339
9,5,1,0,3,0.05667755487969105,0.0357708959318836,0.0032123452271403904,0.06221297293028832,0.040052420345861456,0.003870454000824787,0.06022422079477324,0.036653722032348374,0.003626956770337598,0.05175016733812273,0.02794183479431626,0.002678079819523705,0.05136594059626709,0.029747837719762277,0.0026384598533392397,0.052240142001799945,0.028341450508850587,0.002729032436368223,0.053223178385820254,0.030383152557632808,0.0028327067174888443
10,10,1,1,3,0.13202602292521237,0.0829969815907049,0.0174308707294487,0.155986484526756,0.08832295622270372,0.02433178335501589,0.15431632095251765,0.08889637605349618,0.023813526912320443,0.13321488261326397,0.07380748534188808,0.017746204949665702,0.12547351863315712,0.07303784123243333,0.015743603878185228,0.13419113003486133,0.07444438042729956,0.018007259380033065,0.13391948599229322,0.07812439209797845,0.017934428728440022
11,14,1,0,3,0.15052180386944344,0.10031555512867128,0.022656813440111195,0.19249372206949567,0.11590346621773603,0.03705383303616824,0.18035309330772448,0.11910724356126762,0.03252723826566477,0.16086382121438098,0.09994714170682147,0.025877168975692328,0.14727700088267118,0.09583373764186283,0.02169051498899433,0.16460630938970602,0.10117300289151017,0.027095237090899626,0.15769016160476043,0.10029688818577741,0.024866187066935462
12,16,1,1,3,0.07101471374415749,0.04138919737456127,0.0050430895681646305,0.07375081376084155,0.03938268394917757,0.005439182530386336,0.07454155819791511,0.04066763803203847,0.005556443898573165,0.07213708024241199,0.03511282004236928,0.005203758345900185,0.07096005837209901,0.03863611141175507,0.005035329884171698,0.07200721880340724,0.034292435463748945,0.005185039559801766,0.07046477233066381,0.03718477038968183,0.004965284139612284
13,20,1,0,3,0.22058963822941072,0.17279534273364353,0.048659788494182295,0.2831374651870801,0.23918524324640902,0.08016682419256499,0.18709163275765173,0.1440223700847793,0.035003279047924024,0.23010786204825665,0.18354977231779693,0.052949628176419516,0.20595957315997893,0.16172361733917107,0.04241934577624071,0.23704262494187353,0.19025037287909236,0.05618920603933372,0.21122637773502076,0.16667291608462537,0.044616582651057675
14,21,1,0,3,0.09838741900952337,0.05682715439691375,0.009680084219355522,0.11716443645091273,0.06490332352869593,0.013727505168859969,0.11126024181358671,0.06327392191905527,0.012378841408417789,0.10405466866848169,0.053500814243718095,0.010827374071707505,0.0992867410880505,0.055240648074486316,0.009857856955885575,0.1071784361174794,0.0559378528217984,0.011487217168588613,0.10093215957241598,0.05485801633523188,0.010187300835951645
15,31,1,0,3,0.17546954812232154,0.1113539036856665,0.03078956231825172,0.21199115749327355,0.1361267142939691,0.04494025085533791,0.19910110306022888,0.14302463672549115,0.039641249239799885,0.18270354005382655,0.1119102974981448,0.0333805835482002,0.172105884384404,0.10859101866587141,0.029620435439737833,0.1875142391435302,0.11627375065326352,0.03516158988157703,0.1789547356429628,0.11450121707801396,0.0320247974090427
16,2,1,0,3,0.16753995739736824,0.11402415327203685,0.028069637324711967,0.16471905564411954,0.11467422967285472,0.02713236729229055,0.16608114837463817,0.11787896620838584,0.02758294784543858,0.16391212261183616,0.11253130596382112,0.026867183939117606,0.16545395006506872,0.11409685778442014,0.027375009592134254,0.16783164143337678,0.11161521287044794,0.02816745986622155,0.1661696221478107,0.11400477175106373,0.027612343324746182
17,22,1,0,3,0.15557204871740787,0.11176714279008204,0.024202662342131528,0.20425758497099325,0.1465561824591581,0.041721161018182525,0.19782202977703897,0.14274424375190178,0.03913355546510769,0.15400791584726808,0.10868902648713359,0.02371843814361921,0.13512211864590218,0.09764810385419455,0.018257986947357262,0.14221839824981802,0.10417110041951014,0.02022607280074384,0.15055958320289645,0.10658713164776318,0.0226681880942299
18,3,1,2,3,0.17194864050596123,0.09828370843593762,0.029566334971848296,0.20216194584407918,0.11083307765313999,0.040869452347464405,0.20126792068460786,0.12285669075877806,0.0405087758967056,0.16617604783416834,0.09139630175325276,0.0276144788737838,0.16607170395616175,0.08923869308927276,0.027579810854903034,0.1702826275765603,0.08612834263978617,0.028996173254377533,0.16194639854939188,0.0946534559273392,0.02622663600311848
19,29,1,0,3,0.14244947196664198,0.09073154109119252,0.02029185206357512,0.1573642607410586,0.10156017379331345,0.024763510558579876,0.16265755479702634,0.10689629982806613,0.026457480132547624,0.13842947039581407,0.08409012533817833,0.019162718274065568,0.14115982568366625,0.07674530480369951,0.01992609638704304,0.13887200227669724,0.0783682640864156,0.019285433016339,0.13913762919972397,0.08744008054522664,0.01935927985931988
20,6,1,1,3,0.10537236191405183,0.06752387285322715,0.011103334655345921,0.1206525912043129,0.08303750882712474,0.014557047764315042,0.11805132498290094,0.07814795785481404,0.013936115330218492,0.10369811042076511,0.06139158792642356,0.010753298104837194,0.10085627365228739,0.05424772954996104,0.01017198793502508,0.10500560560346897,0.054269462217130596,0.011026177208151276,0.10220793345574997,0.05853289805040251,0.010446461661295012
21,11,1,0,3,0.12433398062728816,0.08983714818508004,0.015458938738626868,0.14959942095617185,0.11396413636691854,0.02237998675042191,0.14931623481338135,0.11291309489061582,0.02229533797884484,0.11374867872400665,0.07856210038544553,0.012938761911457283,0.10758883938599093,0.06807594401591129,0.011575358360424552,0.11995463251510043,0.07414818934431504,0.014389113861832788,0.11327441543555851,0.07422131524665897,0.012831093192267495
22,12,1,0,3,0.1694580128906234,0.11967813811779943,0.028716018132838687,0.23535040313421873,0.16891882200110248,0.05538981225543927,0.22477378950891713,0.166454116594988,0.05052325645019899,0.17714306109649827,0.12041134118427481,0.03137966409463772,0.1685016292365338,0.10911991543244468,0.028392799055366305,0.19133069349779014,0.1271269680566074,0.03660743427434531,0.17362537311866413,0.11541920281278108,0.030145770190595333
23,13,1,1,3,0.10125397031338401,0.0611255969135366,0.01025236650422365,0.10753475812560465,0.06544972309982922,0.011563724205132296,0.10694953290850967,0.0635914483884999,0.011438202589348393,0.09668849504877296,0.051206014236075625,0.009348665074796593,0.09563386322612245,0.04882302074904293,0.009145835795552696,0.09881358748231912,0.04935171557878421,0.009764125071125935,0.09569801719189218,0.05125449944748221,0.00915811049445969
24,25,1,2,3,0.11441289970517633,0.07912183427339227,0.013090311618946738,0.14364793853344932,0.10072954825408645,0.020634730244909635,0.14166607943080106,0.10004021055512385,0.020069278061294035,0.11490804476107273,0.07826863753557564,0.013203858750812694,0.1092652639520018,0.07247513699815723,0.011938897906500625,0.12030250991472119,0.07824335990399035,0.01447269389178159,0.11280677938827881,0.07567134563643856,0.012725369475955805
25,27,1,1,3,0.1774055602475141,0.12021498575025732,0.03147273280673436,0.20684338562934568,0.14355003579202327,0.042784186178610205,0.19802432988142454,0.1373938609754685,0.039213635224987255,0.17202546110280542,0.1130023860981141,0.02959275926763282,0.17032959264952888,0.108114064737202,0.029012170132154437,0.18306131241537876,0.12040569419131839,0.0335114441032409,0.17962473566736942,0.11620406992505063,0.032265045663572335
26,28,1,2,3,0.08042073366703596,0.05298316760866712,0.006467494403544332,0.11112120671614094,0.0777070207779215,0.012347922582051325,0.10973887225650436,0.07666252860413027,0.012042620084129381,0.08507145139704654,0.05387068392892439,0.007237151842800052,0.07953708098443359,0.04702322450028089,0.006326147251524347,0.09115360991865094,0.05474877775620107,0.008308980601201579,0.08148765311315366,0.04959991525256493,0.0066402376098896616
27,9,1,0,3,0.1831154782522971,0.11817168827698712,0.03353127837556749,0.24873442471400908,0.1609489090113498,0.061868814037809056,0.24468177567986424,0.15723688421710302,0.0598691713498514,0.16858088434167662,0.10987276217673843,0.02841951456542175,0.15994093515558366,0.1043674681382831,0.025581102738442614,0.17057230555166022,0.10814256159315641,0.02909491142120894,0.16988535747982209,0.10830874088551283,0.028861034686046946
28,18,1,0,3,0.22533483330383985,0.1728123410797449,0.05077578710006929,0.30477227597833756,0.2381887524847927,0.09288614020501594,0.2936171236192388,0.23861919298934212,0.08621101528243537,0.2130989821459687,0.16001763145937314,0.04541117619164788,0.20498475849707745,0.152813391479677,0.04201875121610516,0.22022913099903277,0.17362925773018997,0.04850087014058913,0.21743685867423795,0.16838828757514154,0.047278787510120525
29,17,1,2,3,0.11751193819708443,0.070864693758849,0.013809055618835392,0.15407950978901422,0.12273866155977708,0.023740495336822928,0.13755382930584914,0.09486482346678105,0.018921055956702685,0.10827044853754013,0.07022835022768309,0.011722490026520125,0.10646352404967543,0.06719170222370889,0.011334481953075818,0.11975961362879323,0.07428408911666222,0.014342365056517835,0.11444598438862497,0.07100296269712819,0.01309788334268139
30,8,2,1,3,0.11068155247947291,0.06697268215082164,0.012250406059266316,0.14257931961868897,0.08805447664228626,0.020328862382928265,0.1427799949182335,0.09356616549910682,0.020386126948850784,0.11210850607288553,0.0646020392871741,0.01256831713389421,0.10583205650553708,0.061766700035724105,0.011200424184191194,0.11716529161008861,0.06807289781811099,0.0137277055580771,0.11570847291622553,0.06456516247499822,0.013388450704604897
31,15,2,0,3,0.14399544479602258,0.08606860651906846,0.020734688122004387,0.16894522075492455,0.103055607706021,0.028542487615930184,0.16344079522166347,0.10668599730009518,0.02671289354268973,0.14720864729065025,0.0847532555112755,0.02167038583714307,0.1409342529748431,0.08319347623083806,0.019862463661577075,0.14984437200276213,0.08707644526426854,0.022453335820902164,0.14768672530521512,0.0842306017527826,0.021811368831378068
32,19,2,0,3,0.1514868092205954,0.0946694391242273,0.022948253367837065,0.18826299764586318,0.11936377068071029,0.03544295628260628,0.17699527420394207,0.11878792214610062,0.03132732709052864,0.1591000346868831,0.09797365667992043,0.025312821037367407,0.14630748206104727,0.0912048102599528,0.021405879307043667,0.16208466328410237,0.1000403883439461,0.026271438071920845,0.15886837119281932,0.09710919395559776,0.025239159365459427
33,23,2,1,3,0.1922094379729037,0.12793631562391367,0.03694446804585952,0.20631539178930303,0.13758641820847822,0.0425660408891736,0.20399969726611636,0.14456544632208926,0.04161587648466712,0.18530800237535203,0.11544583236409584,0.034339055744343476,0.17550115198616875,0.11055552610395349,0.030800654348472307,0.18234784048935399,0.1146624619862663,0.033250734931130885,0.1800912692942727,0.11020572742798657,0.032432865276022245
34,24,2,0,3,0.13064241055077006,0.07306448632126275,0.017067439434515955,0.1452495083112574,0.08195870882928943,0.021097419664662033,0.14546846190714371,0.08746779312608405,0.02116107340963012,0.13050119229849513,0.06791201244922908,0.017030561191328803,0.1260080421053874,0.06837984720163913,0.015878026675233085,0.1314546251716855,0.06867489964493065,0.017280318479028327,0.1306910021182468,0.0673725599220629,0.01708013803467159
35,26,2,1,3,0.21113531670423477,0.1263172011951091,0.04457812195979752,0.2286808695044012,0.13422627596534562,0.05229494007728897,0.2260061330384229,0.14557584590331873,0.05107877217098131,0.2103363128196585,0.11977220151366773,0.044241364490569236,0.20457648681974092,0.11730342249944178,0.04185153895950763,0.21097935755880748,0.11934252456089586,0.044512289315927135,0.20785263606775117,0.11699544829747605,0.04320271832031302
36,30,2,1,3,0.18870650874736336,0.12160247605465602,0.03561014644361872,0.24516812673464608,0.16365761176865073,0.06010741036657548,0.22723123222275327,0.1687458065795935,0.051634032897470816,0.19652218589980075,0.12474122460697414,0.03862096955083585,0.17941944538863552,0.11379674755194935,0.03219133738356556,0.2014336202399611,0.12806043741941542,0.040575503362976856,0.1921880272135863,0.11887683690480653,0.03693623780425019
37,7,2,0,3,0.1710158144466951,0.11864366392408048,0.029246408790866457,0.20660562588800574,0.14834370453977017,0.04268588464857459,0.19627532936737804,0.1467065990081127,0.03852400491827273,0.16340600166489846,0.10854844421117084,0.0267015213801088,0.15068497018597202,0.10045748199366776,0.022705960239947275,0.17593892987684281,0.1141492932803102,0.03095450704620861,0.16239445176308362,0.10816029273512488,0.026371957963432488
38,4,2,0,3,0.1882336403495876,0.1428235662032743,0.03543190335925789,0.23131355056527445,0.1694435726429976,0.05350595867511378,0.20365842506323048,0.1626901188920819,0.041476754099235465,0.18979798227426709,0.14124229950197467,0.036023274075383,0.17340506105402867,0.1321788289411234,0.030069315199151406,0.19562238715554098,0.1454963822930147,0.03826811835643236,0.1855757973542439,0.14107447246502164,0.03443837656366339
39,5,2,0,3,0.05667755487969105,0.0357708959318836,0.0032123452271403904,0.06221297293028832,0.040052420345861456,0.003870454000824787,0.06022422079477324,0.036653722032348374,0.003626956770337598,0.05175016733812273,0.02794183479431626,0.002678079819523705,0.05136594059626709,0.029747837719762277,0.0026384598533392397,0.052240142001799945,0.028341450508850587,0.002729032436368223,0.053223178385820254,0.030383152557632808,0.0028327067174888443
40,10,2,1,3,0.13202602292521237,0.0829969815907049,0.0174308707294487,0.155986484526756,0.08832295622270372,0.02433178335501589,0.15431632095251765,0.08889637605349618,0.023813526912320443,0.13321488261326397,0.07380748534188808,0.017746204949665702,0.12547351863315712,0.07303784123243333,0.015743603878185228,0.13419113003486133,0.07444438042729956,0.018007259380033065,0.13391948599229322,0.07812439209797845,0.017934428728440022
41,14,2,0,3,0.15052180386944344,0.10031555512867128,0.022656813440111195,0.19249372206949567,0.11590346621773603,0.03705383303616824,0.18035309330772448,0.11910724356126762,0.03252723826566477,0.16086382121438098,0.09994714170682147,0.025877168975692328,0.14727700088267118,0.09583373764186283,0.02169051498899433,0.16460630938970602,0.10117300289151017,0.027095237090899626,0.15769016160476043,0.10029688818577741,0.024866187066935462
42,16,2,1,3,0.07101471374415749,0.04138919737456127,0.0050430895681646305,0.07375081376084155,0.03938268394917757,0.005439182530386336,0.07454155819791511,0.04066763803203847,0.005556443898573165,0.07213708024241199,0.03511282004236928,0.005203758345900185,0.07096005837209901,0.03863611141175507,0.005035329884171698,0.07200721880340724,0.034292435463748945,0.005185039559801766,0.07046477233066381,0.03718477038968183,0.004965284139612284
43,20,2,0,3,0.22058963822941072,0.17279534273364353,0.048659788494182295,0.2831374651870801,0.23918524324640902,0.08016682419256499,0.18709163275765173,0.1440223700847793,0.035003279047924024,0.23010786204825665,0.18354977231779693,0.052949628176419516,0.20595957315997893,0.16172361733917107,0.04241934577624071,0.23704262494187353,0.19025037287909236,0.05618920603933372,0.21122637773502076,0.16667291608462537,0.044616582651057675
44,21,2,0,3,0.09838741900952337,0.05682715439691375,0.009680084219355522,0.11716443645091273,0.06490332352869593,0.013727505168859969,0.11126024181358671,0.06327392191905527,0.012378841408417789,0.10405466866848169,0.053500814243718095,0.010827374071707505,0.0992867410880505,0.055240648074486316,0.009857856955885575,0.1071784361174794,0.0559378528217984,0.011487217168588613,0.10093215957241598,0.05485801633523188,0.010187300835951645
45,31,2,0,3,0.17546954812232154,0.1113539036856665,0.03078956231825172,0.21199115749327355,0.1361267142939691,0.04494025085533791,0.19910110306022888,0.14302463672549115,0.039641249239799885,0.18270354005382655,0.1119102974981448,0.0333805835482002,0.172105884384404,0.10859101866587141,0.029620435439737833,0.1875142391435302,0.11627375065326352,0.03516158988157703,0.1789547356429628,0.11450121707801396,0.0320247974090427
46,2,2,0,3,0.16753995739736824,0.11402415327203685,0.028069637324711967,0.16471905564411954,0.11467422967285472,0.02713236729229055,0.16608114837463817,0.11787896620838584,0.02758294784543858,0.16391212261183616,0.11253130596382112,0.026867183939117606,0.16545395006506872,0.11409685778442014,0.027375009592134254,0.16783164143337678,0.11161521287044794,0.02816745986622155,0.1661696221478107,0.11400477175106373,0.027612343324746182
47,22,2,0,3,0.15557204871740787,0.11176714279008204,0.024202662342131528,0.20425758497099325,0.1465561824591581,0.041721161018182525,0.19782202977703897,0.14274424375190178,0.03913355546510769,0.15400791584726808,0.10868902648713359,0.02371843814361921,0.13512211864590218,0.09764810385419455,0.018257986947357262,0.14221839824981802,0.10417110041951014,0.02022607280074384,0.15055958320289645,0.10658713164776318,0.0226681880942299
48,3,2,2,3,0.17194864050596123,0.09828370843593762,0.029566334971848296,0.20216194584407918,0.11083307765313999,0.040869452347464405,0.20126792068460786,0.12285669075877806,0.0405087758967056,0.16617604783416834,0.09139630175325276,0.0276144788737838,0.16607170395616175,0.08923869308927276,0.027579810854903034,0.1702826275765603,0.08612834263978617,0.028996173254377533,0.16194639854939188,0.0946534559273392,0.02622663600311848
49,29,2,0,3,0.14244947196664198,0.09073154109119252,0.02029185206357512,0.1573642607410586,0.10156017379331345,0.024763510558579876,0.16265755479702634,0.10689629982806613,0.026457480132547624,0.13842947039581407,0.08409012533817833,0.019162718274065568,0.14115982568366625,0.07674530480369951,0.01992609638704304,0.13887200227669724,0.0783682640864156,0.019285433016339,0.13913762919972397,0.08744008054522664,0.01935927985931988
50,6,2,1,3,0.10537236191405183,0.06752387285322715,0.011103334655345921,0.1206525912043129,0.08303750882712474,0.014557047764315042,0.11805132498290094,0.07814795785481404,0.013936115330218492,0.10369811042076511,0.06139158792642356,0.010753298104837194,0.10085627365228739,0.05424772954996104,0.01017198793502508,0.10500560560346897,0.054269462217130596,0.011026177208151276,0.10220793345574997,0.05853289805040251,0.010446461661295012
51,11,2,0,3,0.12433398062728816,0.08983714818508004,0.015458938738626868,0.14959942095617185,0.11396413636691854,0.02237998675042191,0.14931623481338135,0.11291309489061582,0.02229533797884484,0.11374867872400665,0.07856210038544553,0.012938761911457283,0.10758883938599093,0.06807594401591129,0.011575358360424552,0.11995463251510043,0.07414818934431504,0.014389113861832788,0.11327441543555851,0.07422131524665897,0.012831093192267495
