,cluster,architecture,total_time,total_time_std,time_epoch,time_epoch_std,mse,mse_std,rmse,rmse_std,mape,mape_std,mae,mae_std
0,cluster_0,Transformer,87.60252073517552,26.171489378860674,3.104455302718721,0.39597939494790746,0.025193634856906157,0.0028497331521143113,0.15596967797588418,0.008700659708890038,362842.43220124417,102708.8542694422,0.10043826464701579,0.009982589609922907
1,cluster_1,Transformer,136.8535861968994,0.0,3.332174991222237,0.0,0.0280502780030171,0.0005030488100416,0.1674777070681254,0.0014980274319008,450327.5729166667,232596.95468407785,0.1170437956849734,0.0060125944378884
2,cluster_2,Transformer,85.08822201093037,24.849409539051695,3.1635463780550346,0.2955513591430734,0.03397058484454944,0.0037751999877134804,0.18232393960158025,0.00994092827916104,205719.51197916665,89953.71535824634,0.13086500366528825,0.010841811893845818
3,cluster_3,Transformer,87.42081930902269,29.51729959620678,3.1191700327513936,0.3347611907914721,0.03311932832002635,0.0045782108945115,0.17866098466846678,0.0117564888177763,99788.42185889349,60374.29431192765,0.1198263677457968,0.013628094207485402
4,Mean,Transformer,99.24128706300701,20.134549628529786,3.1798366761868464,0.25657298622061325,0.03008345650612476,0.002926548211095223,0.17110807732851416,0.007974026059432045,279669.48473899276,121408.4546559235,0.11704335793576856,0.010116272537285632
