,cluster,architecture,total_time,total_time_std,time_epoch,time_epoch_std,mse,mse_std,rmse,rmse_std,mape,mape_std,mae,mae_std
0,cluster_0,Soft_BiLTSM_MoE,47.17444107709107,8.830939305469961,1.401212848677794,0.018145987599726365,0.015873290805353015,0.0003477007078252932,0.12399022543319946,0.0014260453640723887,295314.9141167535,47745.10804259377,0.07551271358021978,0.003068470022026695
1,cluster_1,Soft_BiLTSM_MoE,47.37580490112305,0.0,1.3895456465807827,0.0,0.0167443050692478,0.0002763147101236,0.1293968359629313,0.0010699284661423,355519.8645833333,44652.313194037895,0.0904455259442329,0.0007218318352314
2,cluster_2,Soft_BiLTSM_MoE,48.87515336672466,2.950824309869419,1.3996870300132518,0.0032215875770666537,0.0206245351582765,0.0013667475989233,0.14256334404150645,0.0044687023029365,138940.01575520835,23634.86009778972,0.09599969089031217,0.0032747657826473404
3,cluster_3,Soft_BiLTSM_MoE,46.39393054114448,9.433958964178984,1.4023527018821484,0.02205229751461198,0.019968647509813267,0.0004776657828694333,0.14049662939376298,0.0016537594323166001,76805.16135872735,13418.918359703675,0.08516367566254401,0.0012798999010500166
4,Mean,Soft_BiLTSM_MoE,47.45483247152082,5.303930644879591,1.3981995567884942,0.01085496817285125,0.018302694635672644,0.0006171071999354066,0.13411175870785005,0.0021546088913669474,216644.9889535056,32362.799923531264,0.08678040151932721,0.002086241885238863
