,user,architecture,train_time,avg_time_epoch,mse,rmse,mape,mae
0,user1,dense_soft_no_loss,17.07507300376892,0.7700249498540704,0.022599417716264725,0.1503310203552246,378667.34375,0.09926462173461914
1,user1,dense_soft_no_loss,25.128215551376343,0.7569453933022239,0.024048857390880585,0.15507693588733673,310671.125,0.1018543541431427
2,user1,dense_soft_no_loss,14.872933149337769,0.7760563524145829,0.02246573008596897,0.14988572895526886,390710.65625,0.10219249874353409
3,user1,dense_soft_no_loss,19.468626737594604,0.7733326530456544,0.022661752998828888,0.15053820610046387,279291.03125,0.09663660079240799
4,user1,dense_soft_no_loss,14.364964485168457,0.7905483510759141,0.022908547893166542,0.15135569870471954,318006.9375,0.09475038945674896
5,user2,dense_soft_no_loss,11.985334873199463,0.7908087094624837,0.014560576528310776,0.12066721171140671,75769.140625,0.07572833448648453
6,user2,dense_soft_no_loss,11.640022039413452,0.8224942002977643,0.01473204605281353,0.12137564271688461,61225.83203125,0.07534606754779816
7,user2,dense_soft_no_loss,13.627061128616333,0.7944738444160012,0.013973647728562355,0.11821018159389496,99608.1015625,0.06960724294185638
8,user2,dense_soft_no_loss,23.027480840682983,0.7628159046173095,0.015217110514640808,0.12335765361785889,146540.21875,0.08255143463611603
9,user2,dense_soft_no_loss,26.507036924362183,0.7530124119349888,0.014441530220210552,0.12017291784286499,122043.6015625,0.07280509173870087
10,user3,dense_soft_no_loss,22.732771635055542,0.7528867483139038,0.013162937015295029,0.11472984403371811,114319.8515625,0.07575219869613647
11,user3,dense_soft_no_loss,15.73120403289795,0.7801081299781799,0.013244780711829662,0.11508597433567047,116418.0,0.07314544171094894
12,user3,dense_soft_no_loss,15.311097860336304,0.7591339588165283,0.012791411019861698,0.1130991205573082,52996.859375,0.06363216787576675
13,user3,dense_soft_no_loss,19.420639514923096,0.7713547992706299,0.013491012156009674,0.11615081876516342,78504.5625,0.06826981157064438
14,user3,dense_soft_no_loss,16.454757690429688,0.777395214353289,0.013455403037369251,0.11599742621183395,84589.125,0.07372549176216125
15,user4,dense_soft_no_loss,9.112083911895752,0.8178943937475031,0.005168511997908354,0.07189236581325531,60781.66015625,0.04545199126005173
