,user,architecture,train_time,avg_time_epoch,mse,rmse,mape,mae
0,user7,global_topk_dense,2.7753117084503174,2.6252832412719727,0.011186246760189533,0.10576505213975906,68389.2109375,0.07450009137392044
1,user7,global_topk_dense,2.691657304763794,2.545119524002075,0.011834091506898403,0.10878460854291916,83648.0859375,0.08168463408946991
2,user7,global_topk_dense,2.7004687786102295,2.555436372756958,0.012732936069369316,0.11284030973911285,89082.890625,0.08675816655158997
3,user7,global_topk_dense,2.6891114711761475,2.5430774688720703,0.01144181564450264,0.10696642100811005,81650.8515625,0.07845588773488998
4,user7,global_topk_dense,2.7128946781158447,2.564894676208496,0.012233744375407696,0.11060626059770584,86220.4140625,0.08434826135635376
5,user14,global_topk_dense,2.762394428253174,2.6128485202789307,0.017311416566371918,0.13157285749912262,134237.390625,0.09656810015439987
6,user14,global_topk_dense,2.7044341564178467,2.557878017425537,0.01688348315656185,0.12993645668029785,118919.5078125,0.09479133784770966
7,user14,global_topk_dense,2.7030129432678223,2.5559892654418945,0.022953812032938004,0.15150515735149384,175943.03125,0.12479505687952042
8,user14,global_topk_dense,2.7044970989227295,2.553497791290283,0.017268363386392593,0.13140913844108582,136591.96875,0.0992584303021431
9,user14,global_topk_dense,2.711608409881592,2.5656063556671143,0.016428541392087936,0.12817387282848358,114976.9453125,0.09034771472215652
10,user18,global_topk_dense,2.7018613815307617,2.555859088897705,0.025945622473955154,0.16107645630836487,128158.9375,0.11130370199680328
11,user18,global_topk_dense,2.6891822814941406,2.541149377822876,0.026961274445056915,0.1641988903284073,82943.03125,0.10467167943716049
12,user18,global_topk_dense,2.709306478500366,2.562272787094116,0.02595706097781658,0.1611119508743286,145697.828125,0.10986289381980896
13,user18,global_topk_dense,2.714421510696411,2.5659282207489014,0.02588767372071743,0.16089646518230438,138605.703125,0.11202032119035721
14,user18,global_topk_dense,2.6860713958740234,2.5370237827301025,0.025832710787653923,0.16072557866573334,112644.6015625,0.1060371994972229
15,user22,global_topk_dense,2.7625811100006104,2.6175785064697266,0.014715450815856457,0.12130726128816605,137207.921875,0.08910000324249268
16,user22,global_topk_dense,2.694483995437622,2.5469605922698975,0.013214046135544777,0.11495236307382584,78433.515625,0.07499819993972778
17,user22,global_topk_dense,2.6966755390167236,2.5506465435028076,0.01368002314120531,0.11696162819862366,92137.9609375,0.0853765532374382
18,user22,global_topk_dense,2.687612295150757,2.5426111221313477,0.013016906566917896,0.114091657102108,67354.078125,0.07420609891414642
19,user22,global_topk_dense,2.692298412322998,2.549300193786621,0.013263480737805367,0.11516718566417694,71580.4453125,0.0766923651099205
20,user23,global_topk_dense,2.706423282623291,2.5604159832000732,0.015405964106321335,0.12412076443433762,145203.59375,0.076662078499794
21,user23,global_topk_dense,2.7041149139404297,2.5576679706573486,0.01527355331927538,0.12358621507883072,115846.2890625,0.07195792347192764
22,user23,global_topk_dense,2.679246187210083,2.53521466255188,0.01592079922556877,0.12617765367031097,131997.296875,0.07850407063961029
23,user23,global_topk_dense,2.6782336235046387,2.5322225093841553,0.015329442918300629,0.12381212413311005,116270.015625,0.07586562633514404
24,user23,global_topk_dense,2.6963465213775635,2.551299571990967,0.015076318755745888,0.12278566509485245,130392.4375,0.07482419162988663
25,user25,global_topk_dense,2.698518991470337,2.552006721496582,0.03531486541032791,0.18792249262332916,213894.125,0.13888296484947205
26,user25,global_topk_dense,2.7012953758239746,2.5542924404144287,0.03335679695010185,0.18263843655586243,201019.125,0.13071973621845245
27,user25,global_topk_dense,2.710648775100708,2.564638137817383,0.03403044492006302,0.1844734251499176,209128.078125,0.13128526508808136
28,user25,global_topk_dense,2.7023308277130127,2.556018352508545,0.030985765159130096,0.17602774500846863,169564.8125,0.12361839413642883
29,user25,global_topk_dense,2.705777168273926,2.5607757568359375,0.030016865581274033,0.17325375974178314,183894.4375,0.11928430944681168
30,user29,global_topk_dense,2.741611957550049,2.5915896892547607,0.024539949372410774,0.1566523164510727,271614.21875,0.13498586416244507
31,user29,global_topk_dense,2.718398332595825,2.5723750591278076,0.022245798259973526,0.14915025234222412,243292.96875,0.1262824684381485
32,user29,global_topk_dense,2.701160192489624,2.555159568786621,0.023139750584959984,0.1521175503730774,260781.21875,0.1301446557044983
33,user29,global_topk_dense,2.68399715423584,2.5379979610443115,0.023308733478188515,0.15267197787761688,290991.75,0.13156287372112274
34,user29,global_topk_dense,2.6907565593719482,2.5407443046569824,0.022438105195760727,0.14979353547096252,248486.515625,0.1261102855205536
35,user6,global_topk_dense,2.684535503387451,2.536487340927124,0.01576581783592701,0.12556201219558716,147278.765625,0.08348359912633896
36,user6,global_topk_dense,2.6864495277404785,2.537424087524414,0.014909791760146618,0.1221056580543518,169487.328125,0.08403231203556061
37,user6,global_topk_dense,2.684102773666382,2.536062240600586,0.01558839250355959,0.12485348433256149,135537.5625,0.08117050677537918
38,user6,global_topk_dense,2.710597038269043,2.5655486583709717,0.015078440308570862,0.12279430031776428,148804.09375,0.08518555760383606
39,user6,global_topk_dense,2.6945502758026123,2.5455262660980225,0.015250401571393013,0.1234925165772438,132918.765625,0.08442077040672302
40,user3,global_topk_dense,2.7028846740722656,2.552842140197754,0.015650974586606026,0.12510386109352112,130018.984375,0.08593272417783737
41,user3,global_topk_dense,2.739226818084717,2.592184066772461,0.015821214765310287,0.12578241527080536,115635.5,0.08201061189174652
