,User,Round,CD_mae_count,CD_ks_count,RMSE_BiLSTM,MAE_BiLSTM,MSE_BiLSTM,RMSE_CNN,MAE_CNN,MSE_CNN,RMSE_Transformer,MAE_Transformer,MSE_Transformer,RMSE_soft_dense,MAE_soft_dense,MSE_soft_dense,RMSE_soft_bilstm,MAE_soft_bilstm,MSE_soft_bilstm,RMSE_topk_dense,MAE_topk_dense,MSE_topk_dense,RMSE_topk_bilstm,MAE_topk_bilstm,MSE_topk_bilstm
56,27,2,28,44,0.0728659473284168,0.04898104733322082,0.005309446280067611,0.11114285560773675,0.08662035526892665,0.01235273435264222,0.11639437128582689,0.09446586886121972,0.013547649667022921,0.0791240891236389,0.058917278423219595,0.006260621479645551,0.06958403867102662,0.04429755382346567,0.0048419384377709285,0.07533956866195807,0.054243755660358814,0.005676050606169894,0.0753395114545631,0.0540079630114931,0.0056760419862122435
57,28,2,35,103,0.06484958149093813,0.03676400181626478,0.004205468219549825,0.07689631803847313,0.039731088358681776,0.005913043727874008,0.07437277705362164,0.03703061128466908,0.005531309966667709,0.06778955734489114,0.034604923057761666,0.0045954240850162855,0.06597079508126512,0.03652864259746422,0.004352145803654273,0.0638994812009951,0.032388793907115805,0.004083143697756326,0.09991583307161299,0.07468785440408894,0.009983173698394432
58,29,2,26,68,0.09305819948282618,0.05958926686805066,0.00865982849098547,0.12809706005585525,0.09061962347852487,0.016408856794953384,0.11211263612821284,0.08529311762806922,0.012569243179617055,0.08304264785892534,0.05669361189246476,0.006896081363421479,0.08424876552478616,0.06147228416066566,0.007097854492450398,0.08724281054319888,0.058903669826272494,0.007611307991476493,0.08680499646745034,0.06609503777894106,0.007535107411714065
59,30,2,29,85,0.07434757333008711,0.045743384304753575,0.005527561660072681,0.10465203141522554,0.07411294217573612,0.010952047679333353,0.14046167868210852,0.08361214819198884,0.019729483178195895,0.07123194751038747,0.044618126312998885,0.005073990346122596,0.06992741822975067,0.047408688668360954,0.004889843820278466,0.07355944170116248,0.04697607861961209,0.005410991463386721,0.07197784875211784,0.05048781444467142,0.005180810710982751
60,1,3,14,42,0.09569135325344363,0.07253604566720954,0.009156835087475338,0.18105194766320795,0.1388999004089019,0.03277980775264099,0.1435248594766481,0.11088325144402976,0.020599385287791584,0.08893811802497067,0.06804436045883962,0.007909988837823614,0.08694613259047484,0.06431106654434773,0.007559629972440432,0.10088819160555051,0.07530106708816478,0.010178427205438273,0.08715349771155366,0.06539035269890688,0.007595732163357788
61,2,3,32,103,0.10700777107031478,0.07805792253649645,0.011450663069436899,0.11265212957473635,0.08124285117023132,0.012690502297723186,0.1328646363460296,0.11466501400848617,0.017653011591362688,0.10184479779373366,0.07324297856204355,0.010372362837646497,0.10590536453532051,0.07921276181151903,0.011215946237359123,0.10408802489229128,0.07481349889988838,0.010834316925978249,0.1023917356765409,0.06779752458762597,0.01048406753485462
62,3,3,35,99,0.06783081733022817,0.03782668607395266,0.004601019779686781,0.10634484378040732,0.08715604567999095,0.011309225798679236,0.09545806630749819,0.060707238978054495,0.009112242423166722,0.07307898584000778,0.0500489941305249,0.005340538171404058,0.06982678907902616,0.04364931458668526,0.004875780473086807,0.07288363216202666,0.05070669703715973,0.005312023837129608,0.07913637137551191,0.051559055312389156,0.00626256527448294
63,4,3,27,103,0.08830758472313588,0.05519256040497848,0.0077982295196338215,0.12225819975920446,0.07922009448500804,0.014947067408361542,0.13293365222672937,0.06504039280091865,0.017671355894337028,0.08844795381432298,0.06386184567630251,0.00782304053394061,0.08344220753466104,0.05787618673349226,0.006962601998257444,0.08266638976548622,0.05321552765880494,0.006833731996859285,0.08400443603160496,0.056395476839671096,0.007056745272988009
64,5,3,34,103,0.09463404410980888,0.060927867230653576,0.008955602304577254,0.1319064162459226,0.09921199364147565,0.017399302646842592,0.13356105788313088,0.09821948377887164,0.017838556182861037,0.10919430227908651,0.08345621542142599,0.011923395650216518,0.08929746392721696,0.055463510699243115,0.007974037063832614,0.09719275314668475,0.06716135746969157,0.009446431264232398,0.09911100427437702,0.07557631780543443,0.00982299116827558
65,6,3,20,89,0.09343425428772825,0.06486937900839537,0.008729959874303864,0.13025400879357382,0.08334192786449772,0.01696610680679641,0.13032105570344077,0.10109580239621044,0.01698357755965931,0.0888740085311777,0.0659507520704047,0.007898589392399846,0.09021868163880033,0.06567143484888997,0.008139410516643207,0.11427458605945551,0.09580628046454391,0.013058681019059902,0.09738469333246834,0.06501261947456644,0.009483778495458903
